uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NCIG2013_3765,2013_SHT,2013,2,7/14/13,SH,AM,2,T,R,Hylaeus,mesillae,Hylaeus_mesillae,f,J_Gibbs,,0000-00-00,bee,,DACA6,Daucus,carota,Daucus,carota,Daucus_carota,no,MR,39.330081,-75.251231,,NULL,,,
NCIG2013_5004,2013_FHT,2013,3,7/26/13,FH,AM,4,T,L,Lasioglossum,hitchensi,Lasioglossum_hitchensi,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5005,2013_FHT,2013,3,7/26/13,FH,AM,4,T,L,Augochlora,pura,Augochlora_pura,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5006,2013_FHT,2013,3,7/26/13,FH,AM,4,T,L,Augochlorella,persimilis,Augochlorella_persimilis,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5007,2013_FHT,2013,3,7/26/13,FH,AM,4,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5854,2013_FHT,2013,3,7/26/13,FH,PM,2,T,L,Ceratina,calcarata,Ceratina_calcarata,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5855,2013_FHT,2013,3,7/26/13,FH,PM,2,T,L,Ceratina,calcarata,Ceratina_calcarata,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_5856,2013_FHT,2013,3,7/26/13,FH,PM,2,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_6478,2013_PUC,2013,3,8/14/13,PU,PM,1,C,R,Ceratina,dupla,Ceratina_dupla,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,MR,39.951979,-77.23875,,NULL,,,
NCIG2013_4212,2013_SHT,2013,3,7/31/13,SH,AM,3,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,GP,39.330081,-75.251231,,NULL,,,
NCIG2013_4213,2013_SHT,2013,3,7/31/13,SH,AM,3,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,GP,39.330081,-75.251231,,NULL,,,
NCIG2013_4214,2013_SHT,2013,3,7/31/13,SH,AM,3,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,GP,39.330081,-75.251231,,NULL,,,
NCIG2013_4211,2013_SHT,2013,3,7/31/13,SH,AM,4,T,R,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Brilliant_blue_green_wasp___,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4218,2013_SHT,2013,3,7/31/13,SH,PM,1,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,MR,39.330081,-75.251231,,NULL,,,
NCIG2013_4192,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4193,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4194,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Brilliant_blue_green_wasp___,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4195,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4196,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4197,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4198,2013_SHT,2013,3,7/31/13,SH,PM,2,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,JZ,39.330081,-75.251231,,NULL,,,
NCIG2013_4202,2013_SHT,2013,3,7/31/13,SH,PM,2,T,R,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4203,2013_SHT,2013,3,7/31/13,SH,PM,2,T,R,Hylaeus,mesillae,Hylaeus_mesillae,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4189,2013_SHT,2013,3,7/31/13,SH,PM,3,T,L,Halictus,ligatus,Halictus_ligatus,m,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,GP,39.330081,-75.251231,,NULL,,,
NCIG2013_4209,2013_SHT,2013,3,7/31/13,SH,PM,4,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Brilliant_blue_green_wasp___,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4190,2013_SHT,2013,3,7/31/13,SH,PM,4,T,R,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Brilliant_blue_green_wasp___,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4191,2013_SHT,2013,3,7/31/13,SH,PM,4,T,R,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4208,2013_SHT,2013,3,7/31/13,SH,PM,4,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_4210,2013_SHT,2013,3,7/31/13,SH,PM,4,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Black_midget_wasp_____,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,SM,39.330081,-75.251231,,NULL,,,
NCIG2013_5683,2013_SHT,2013,4,9/8/13,SH,AM,3,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,DPC,39.330081,-75.251231,,NULL,,,
NCIG2013_5684,2013_SHT,2013,4,9/8/13,SH,AM,3,T,L,Xylocopa,virginica,Xylocopa_virginica,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,DPC,39.330081,-75.251231,,NULL,,,
NCIG2013_2018,2013_DandRT,2013,1,5/30/13,DR,AM,1,T,L,Hylaeus,mesillae,Hylaeus_mesillae,f,J_Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,Erigeron_species,no,GP,40.298445,-74.56289,,NULL,,,
NCIG2013_2606,2013_PUC,2013,1,6/19/13,PU,AM,2,C,L,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2607,2013_PUC,2013,1,6/19/13,PU,AM,2,C,L,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_3407,2013_PUC,2013,1,6/19/13,PU,AM,2,C,R,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_3408,2013_PUC,2013,1,6/19/13,PU,AM,2,C,R,Ceratina,dupla,Ceratina_dupla,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_3409,2013_PUC,2013,1,6/19/13,PU,AM,2,C,R,unkown,unkown,unkown_unkown,,,,0000-00-00,fly,Tiny_yellow_grey_striped_butt_fly_,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2631,2013_PUC,2013,1,6/19/13,PU,AM,4,C,L,Ceratina,calcarata,Ceratina_calcarata,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2562,2013_PUC,2013,1,6/19/13,PU,PM,1,C,L,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2563,2013_PUC,2013,1,6/19/13,PU,PM,1,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2564,2013_PUC,2013,1,6/19/13,PU,PM,1,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2565,2013_PUC,2013,1,6/19/13,PU,PM,1,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2573,2013_PUC,2013,1,6/19/13,PU,PM,1,C,R,unkown,unkown,unkown_unkown,,,,0000-00-00,fly,Black_yellow_striped_butt_fly__,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2575,2013_PUC,2013,1,6/19/13,PU,PM,1,C,R,unkown,unkown,unkown_unkown,,,,0000-00-00,fly,Tiny_yellow_grey_striped_butt_fly_,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951979,-77.23875,,1,,,
NCIG2013_2566,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Hylaeus,mesillae,Hylaeus_mesillae,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2567,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2568,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,mikmaqi,Ceratina_mikmaqi,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2569,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2570,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2571,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2572,2013_PUC,2013,1,6/19/13,PU,PM,2,C,L,Ceratina,mikmaqi,Ceratina_mikmaqi,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2600,2013_PUC,2013,1,6/19/13,PU,PM,2,C,R,Ceratina,dupla,Ceratina_dupla,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.951979,-77.23875,,1,,,
NCIG2013_2614,2013_PUC,2013,1,6/19/13,PU,PM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_2615,2013_PUC,2013,1,6/19/13,PU,PM,3,C,R,Hylaeus,mesillae,Hylaeus_mesillae,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_2582,2013_PUC,2013,1,6/19/13,PU,PM,4,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2623,2013_PUC,2013,1,6/19/13,PU,PM,4,C,R,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2624,2013_PUC,2013,1,6/19/13,PU,PM,4,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2625,2013_PUC,2013,1,6/19/13,PU,PM,4,C,R,Megachile,rotundata,Megachile_rotundata,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2605,2013_PUT,2013,1,6/19/13,PU,AM,3,T,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2626,2013_PUT,2013,1,6/19/13,PU,AM,3,T,L,Lasioglossum,hitchensi,Lasioglossum_hitchensi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2627,2013_PUT,2013,1,6/19/13,PU,AM,3,T,L,Lasioglossum,hitchensi,Lasioglossum_hitchensi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2628,2013_PUT,2013,1,6/19/13,PU,AM,3,T,L,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2629,2013_PUT,2013,1,6/19/13,PU,AM,3,T,L,Ceratina,mikmaqi_seeTN,Ceratina_mikmaqi_seeTN,f,J_Gibbs,cf,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,det_not_100percent,1,,,
NCIG2013_2592,2013_PUT,2013,1,6/19/13,PU,PM,1,T,L,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,DPC,39.951065,-77.241008,,1,,,
NCIG2013_2561,2013_PUT,2013,1,6/19/13,PU,PM,3,T,L,unkown,unkown,unkown_unkown,,,,0000-00-00,fly,Pointy_red_side_black_striped_butt_fly,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2603,2013_PUT,2013,1,6/19/13,PU,PM,3,T,R,Lasioglossum,hitchensi,Lasioglossum_hitchensi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2604,2013_PUT,2013,1,6/19/13,PU,PM,3,T,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951065,-77.241008,,1,,,
NCIG2013_2612,2013_PUT,2013,1,6/19/13,PU,PM,4,T,R,Lasioglossum,hitchensi,Lasioglossum_hitchensi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951065,-77.241008,,1,,,
NCIG2013_7323,2013_RandLT,2013,1,6/20/13,RL,AM,4,T,R,Bombus,griseocollis,Bombus_griseocollis,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,39.856018,-77.373964,,1,,2ndp,
NCIG2013_3045,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,unkown,unkown,unkown_unkown,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.695583,-74.755843,,1,,,
NCIG2013_3046,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.695583,-74.755843,,1,,,
NCIG2013_3047,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,Lasioglossum,versatum,Lasioglossum_versatum,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.695583,-74.755843,,1,,,
NCIG2013_3048,2013_FHT,2013,2,7/8/13,FH,AM,2,T,R,Halictus,ligatus,Halictus_ligatus,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,MR,40.695583,-74.755843,,1,,,
NCIG2013_3705,2013_FHT,2013,2,7/8/13,FH,PM,4,T,R,Lasioglossum,versatum,Lasioglossum_versatum,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,40.695583,-74.755843,,1,,,
NCIG2013_3706,2013_FHT,2013,2,7/8/13,FH,PM,4,T,R,Lasioglossum,versatum,Lasioglossum_versatum,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,40.695583,-74.755843,,1,,,
NCIG2013_3004,2013_PUC,2013,2,7/15/13,PU,AM,1,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_3005,2013_PUC,2013,2,7/15/13,PU,AM,1,C,L,Hylaeus,affinis,Hylaeus_affinis,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_2983,2013_PUC,2013,2,7/15/13,PU,AM,2,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_3023,2013_PUC,2013,2,7/15/13,PU,AM,2,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_3024,2013_PUC,2013,2,7/15/13,PU,AM,2,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_3030,2013_PUC,2013,2,7/15/13,PU,AM,3,C,L,Ceratina,dupla,Ceratina_dupla,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,39.951979,-77.23875,,1,,,
NCIG2013_3031,2013_PUC,2013,2,7/15/13,PU,AM,3,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,39.951979,-77.23875,,1,,,
NCIG2013_3032,2013_PUC,2013,2,7/15/13,PU,AM,3,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,39.951979,-77.23875,,1,,,
NCIG2013_3033,2013_PUC,2013,2,7/15/13,PU,AM,3,C,L,Hylaeus,affinis,Hylaeus_affinis,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,39.951979,-77.23875,,1,,,
NCIG2013_3012,2013_PUC,2013,2,7/15/13,PU,AM,4,C,R,Ceratina,strenua,Ceratina_strenua,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_3013,2013_PUC,2013,2,7/15/13,PU,AM,4,C,R,Hylaeus,affinis,Hylaeus_affinis,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_3014,2013_PUC,2013,2,7/15/13,PU,AM,4,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_3015,2013_PUC,2013,2,7/15/13,PU,AM,4,C,R,Ceratina,mikmaqi,Ceratina_mikmaqi,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_3016,2013_PUC,2013,2,7/15/13,PU,AM,4,C,R,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,,
NCIG2013_6808,2013_PUC,2013,2,7/15/13,PU,AM,4,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,2ndp,
NCIG2013_6809,2013_PUC,2013,2,7/15/13,PU,AM,4,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,2ndp,
NCIG2013_6810,2013_PUC,2013,2,7/15/13,PU,AM,4,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,JZ,39.951979,-77.23875,,1,,2ndp,
NCIG2013_2984,2013_PUC,2013,2,7/15/13,PU,am_,2,C,R,Hylaeus,affinis,Hylaeus_affinis,m,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,GP,39.951979,-77.23875,,1,,,
NCIG2013_6812,2013_PUC,2013,2,7/15/13,PU,PM,1,C,L,Ceratina,strenua,Ceratina_strenua,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,Erigeron_strigosus,no,SM,39.951979,-77.23875,,1,,2ndp,
