genus_species,gs,uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code.x,plant_genus_2013,plant_species_2013,plant_genus.x,plant_species.x,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem.,meanIT,meantongue,plant_code.y,depth,width,plant_genus.y,plant_species.y
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3002,2013_PUT,2013,2,7/15/13,PU,AM,2,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.951065,-77.241008,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4012,2013_RandLT,2013,2,7/16/13,RL,PM,1,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3972,2013_FHC,2013,3,7/26/13,FH,PM,4,C,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,SM,40.694391,-74.754039,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_3087,2013_FHT,2013,2,7/8/13,FH,AM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.695583,-74.755843,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6364,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3159,2013_FHT,2013,2,7/8/13,FH,AM,4,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_7199,2013_DandRT,2013,3,7/24/13,DR,AM,4,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.298445,-74.56289,,NULL,NA,2ndp,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_bimaculatus,NCIG2013_3879,2013_FHT,2013,2,7/8/13,FH,PM,3,T,L,Bombus,bimaculatus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.695583,-74.755843,,NULL,NA,,,4.348418605,8.733286243,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Xylocopa_virginica,NCIG2013_3579,2013_SHT,2013,2,7/14/13,SH,AM,4,T,L,Xylocopa,virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.330081,-75.251231,,NULL,NA,,,6.082,12.05213985,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6369,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_bimaculatus,NCIG2013_3058,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,MR,40.694391,-74.754039,,NULL,NA,,,4.348418605,8.733286243,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3749,2013_SHT,2013,2,7/14/13,SH,AM,3,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,39.330081,-75.251231,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4616,2013_DandRT,2013,3,7/24/13,DR,PM,3,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.298445,-74.56289,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4020,2013_RandLT,2013,2,7/16/13,RL,PM,1,T,L,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4613,2013_DandRT,2013,3,7/24/13,DR,PM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.298445,-74.56289,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6585,2013_MUT,2013,3,8/16/13,MU,AM,4,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3110,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,GP,40.694391,-74.754039,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4650,2013_DandRT,2013,3,7/24/13,DR,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4073,2013_RandLT,2013,2,7/16/13,RL,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_6391,2013_RandLT,2013,3,8/5/13,RL,PM,2,T,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4025,2013_RandLT,2013,2,7/16/13,RL,PM,1,T,L,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_bimaculatus,NCIG2013_2824,2013_MUT,2013,2,7/9/13,MU,AM,4,T,L,Bombus,bimaculatus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.610223,-74.908613,,NULL,NA,,,4.348418605,8.733286243,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6412,2013_RandLT,2013,3,8/5/13,RL,AM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3991,2013_FHT,2013,3,7/26/13,FH,PM,1,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Xylocopa_virginica,NCIG2013_6388,2013_RandLT,2013,3,8/5/13,RL,PM,2,T,R,Xylocopa,virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,39.856018,-77.373964,,NULL,NA,,,6.082,12.05213985,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4143,2013_RandLT,2013,2,7/16/13,RL,AM,3,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5205,2013_MUT,2013,3,8/16/13,MU,AM,3,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5871,2013_FHT,2013,3,7/26/13,FH,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.695583,-74.755843,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3830,2013_FHT,2013,3,7/26/13,FH,AM,1,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_7205,2013_DandRT,2013,3,7/24/13,DR,AM,4,T,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.298445,-74.56289,,NULL,NA,2ndp,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_3197,2013_FHT,2013,2,7/8/13,FH,AM,4,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_3977,2013_FHT,2013,3,7/26/13,FH,PM,2,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6022,2013_RandLT,2013,3,8/5/13,RL,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4667,2013_DandRT,2013,3,7/24/13,DR,PM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_bimaculatus,NCIG2013_3165,2013_FHT,2013,2,7/8/13,FH,AM,4,T,L,Bombus,bimaculatus,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.348418605,8.733286243,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4668,2013_DandRT,2013,3,7/24/13,DR,PM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3398,2013_SHT,2013,2,7/14/13,SH,AM,2,T,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.330081,-75.251231,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6287,2013_RandLT,2013,3,8/5/13,RL,AM,4,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Augochlorella_persimilis,NCIG2013_3928,2013_FHC,2013,3,7/26/13,FH,PM,1,C,R,Augochlorella,persimilis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,MR,40.694391,-74.754039,,NULL,NA,,,1.27,1.735923804,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_7208,2013_DandRT,2013,3,7/24/13,DR,AM,2,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.298445,-74.56289,,NULL,NA,2ndp,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6267,2013_RandLT,2013,3,8/5/13,RL,AM,2,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4111,2013_RandLT,2013,2,7/16/13,RL,PM,3,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3976,2013_FHT,2013,3,7/26/13,FH,PM,2,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6183,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_7141,2013_DandRT,2013,3,7/24/13,DR,AM,1,T,R,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,2ndp,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5089,2013_RandLT,2013,3,8/5/13,RL,PM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Lasioglossum_hitchensi,NCIG2013_4614,2013_DandRT,2013,3,7/24/13,DR,PM,3,T,L,Lasioglossum,hitchensi,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.298445,-74.56289,,NULL,NA,,,0.969757096,1.339909709,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4743,2013_DandRT,2013,3,7/24/13,DR,PM,4,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.298445,-74.56289,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3858,2013_FHT,2013,2,7/8/13,FH,PM,1,T,L,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Augochlorella_persimilis,NCIG2013_3090,2013_FHT,2013,2,7/8/13,FH,AM,3,T,L,Augochlorella,persimilis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,40.695583,-74.755843,,NULL,NA,,,1.27,1.735923804,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_4592,2013_DandRT,2013,3,7/24/13,DR,AM,3,T,L,Bombus,griseocollis,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,40.298445,-74.56289,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_4041,2013_RandLT,2013,2,7/16/13,RL,PM,2,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5097,2013_RandLT,2013,3,8/5/13,RL,PM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3723,2013_FHT,2013,2,7/8/13,FH,PM,4,T,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,SM,40.695583,-74.755843,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5862,2013_FHT,2013,3,7/26/13,FH,PM,3,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.695583,-74.755843,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_7153,2013_DandRT,2013,3,7/24/13,DR,AM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,2ndp,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_bimaculatus,NCIG2013_3210,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,MR,40.694391,-74.754039,,NULL,NA,,,4.348418605,8.733286243,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Xylocopa_virginica,NCIG2013_4011,2013_RandLT,2013,2,7/16/13,RL,PM,1,T,L,Xylocopa,virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,6.082,12.05213985,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6598,2013_MUT,2013,3,8/16/13,MU,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_5115,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_griseocollis,NCIG2013_3056,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,griseocollis,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,no,MR,40.694391,-74.754039,,NULL,NA,,,4.992607843,9.971809194,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_vagans,NCIG2013_6446,2013_PUT,2013,3,8/14/13,PU,AM,2,T,R,Bombus,vagans,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,NULL,NA,,,3.254064103,6.611631853,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6599,2013_MUT,2013,3,8/16/13,MU,PM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,40.610223,-74.908613,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6413,2013_RandLT,2013,3,8/5/13,RL,AM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,JZ,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_2963,2013_PUT,2013,2,7/15/13,PU,PM,2,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.951065,-77.241008,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_7152,2013_DandRT,2013,3,7/24/13,DR,AM,1,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,2ndp,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_vagans,NCIG2013_6501,2013_PUT,2013,3,8/14/13,PU,AM,2,T,L,Bombus,vagans,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,NULL,NA,,,3.254064103,6.611631853,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6398,2013_RandLT,2013,3,8/5/13,RL,PM,2,T,R,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,AC,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Xylocopa_virginica,NCIG2013_6300,2013_RandLT,2013,3,8/5/13,RL,AM,3,T,R,Xylocopa,virginica,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.856018,-77.373964,,NULL,NA,,,6.082,12.05213985,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_6357,2013_RandLT,2013,3,8/5/13,RL,PM,4,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,GP,39.856018,-77.373964,,NULL,NA,,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_impatiens,NCIG2013_7171,2013_DandRT,2013,3,7/24/13,DR,AM,1,T,L,Bombus,impatiens,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,40.298445,-74.56289,,NULL,NA,2ndp,,4.930735632,9.853144515,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_vagans,NCIG_2013_6417,2013_PUT,2013,3,8/14/13,PU,PM,2,T,L,Bombus,vagans,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,NULL,NA,,,3.254064103,6.611631853,MOFI,15.93033333,2.955392128,Monarda,fistulosa
Monarda_fistulosa,Bombus_vagans,NCIG_2013_6423,2013_PUT,2013,3,8/14/13,PU,PM,2,T,L,Bombus,vagans,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,MR,39.951065,-77.241008,,NULL,NA,,,3.254064103,6.611631853,MOFI,15.93033333,2.955392128,Monarda,fistulosa
